count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
6	16:03f0	1	16	03f0	2	2	2	-	-	0	03	-	reg_direct	3	6	0	-	-	-	-	0	8	-	0	1	add si, ax	op@0:8=03 mod@14:2=3 reg@11:3=6 rm@8:3=0
6	32:8d740a	1	32	8d740a01	4	4	4	-	-	0	8d	-	sib_d8	1	6	4	2	1	0	1	8	24	-	0	1	lea esi, [edx+ecx+1]	op@0:8=8d mod@14:2=1 reg@11:3=6 rm@8:3=4 base@16:3=2 index@19:3=1 scale@22:2=0 disp@24:8=1
6	32:3aca	1	32	3aca	2	4	4	-	-	0	3a	-	reg_direct	3	1	2	-	-	-	-	0	8	-	0	1	cmp cl, dl	op@0:8=3a mod@14:2=3 reg@11:3=1 rm@8:3=2
6	16:8a1f	1	16	8a1f	2	2	2	-	-	0	8a	-	base16	0	3	7	-	-	-	-	0	8	-	0	1	mov bl, [bx]	op@0:8=8a mod@14:2=0 reg@11:3=3 rm@8:3=7
6	16:260307	1	16	260307	3	2	2	es	-	1	03	-	base16	0	0	7	-	-	-	-	0	8	-	0	1	add ax, [es:bx]	pfx@0:8=26 op@8:8=03 mod@22:2=0 reg@19:3=0 rm@16:3=7
6	32:2beb	1	32	2beb	2	4	4	-	-	0	2b	-	reg_direct	3	5	3	-	-	-	-	0	8	-	0	1	sub ebp, ebx	op@0:8=2b mod@14:2=3 reg@11:3=5 rm@8:3=3
6	32:8d144b	1	32	8d144b	3	4	4	-	-	0	8d	-	sib_base	0	2	4	3	1	1	-	0	16	-	0	1	lea edx, [ebx+ecx*2]	op@0:8=8d mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=3 index@19:3=1 scale@22:2=1
6	32:8d9c10	1	32	8d9c1050020000	7	4	4	-	-	0	8d	-	sib_d32	2	3	4	0	2	0	592	32	48	-	0	1	lea ebx, [eax+edx+0x250]	op@0:8=8d mod@14:2=2 reg@11:3=3 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=0 disp@24:32=592
6	32:3a11	1	32	3a11	2	4	4	-	-	0	3a	-	base	0	2	1	1	-	-	-	0	8	-	0	1	cmp dl, [ecx]	op@0:8=3a mod@14:2=0 reg@11:3=2 rm@8:3=1
6	32:0fb67d	1	32	0fb67d0c	4	4	4	-	-	0	0fb6	-	base_d8	1	7	5	5	-	-	12	8	16	-	0	1	movzx edi, byte [ebp+0xC]	op@0:16=0fb6 mod@22:2=1 reg@19:3=7 rm@16:3=5 disp@24:8=12
6	16:33c9	1	16	33c9	2	2	2	-	-	0	33	-	reg_direct	3	1	1	-	-	-	-	0	8	-	0	1	xor cx, cx	op@0:8=33 mod@14:2=3 reg@11:3=1 rm@8:3=1
6	32:66ad	1	32	66ad	2	2	4	-	-	1	ad	-	-	-	-	-	-	-	-	-	0	0	-	0	1	lodsw	pfx@0:8=66 op@8:8=ad
6	32:85d6	1	32	85d6	2	4	4	-	-	0	85	-	reg_direct	3	2	6	-	-	-	-	0	8	-	0	1	test esi, edx	op@0:8=85 mod@14:2=3 reg@11:3=2 rm@8:3=6
6	32:8d3452	1	32	8d3452	3	4	4	-	-	0	8d	-	sib_base	0	6	4	2	2	1	-	0	16	-	0	1	lea esi, [edx+edx*2]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=2 index@19:3=2 scale@22:2=1
6	32:891498	1	32	891498	3	4	4	-	-	0	89	-	sib_base	0	2	4	0	3	2	-	0	16	-	0	1	mov [eax+ebx*4], edx	op@0:8=89 mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=2
6	32:39d8	1	32	39d8	2	4	4	-	-	0	39	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	cmp eax, ebx	op@0:8=39 mod@14:2=3 reg@11:3=3 rm@8:3=0
6	16:6631f6	1	16	6631f6	3	4	2	-	-	1	31	-	reg_direct	3	6	6	-	-	-	-	0	8	-	0	1	xor esi, esi	pfx@0:8=66 op@8:8=31 mod@22:2=3 reg@19:3=6 rm@16:3=6
6	32:66895441	1	32	6689544104	5	2	4	-	-	1	89	-	sib_d8	1	2	4	1	0	1	4	8	24	-	0	1	mov [ecx+eax*2+4], dx	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=2 rm@16:3=4 base@24:3=1 index@27:3=0 scale@30:2=1 disp@32:8=4
6	32:01ca	1	32	01ca	2	4	4	-	-	0	01	-	reg_direct	3	1	2	-	-	-	-	0	8	-	0	1	add edx, ecx	op@0:8=01 mod@14:2=3 reg@11:3=1 rm@8:3=2
6	16:8bc3	1	16	8bc3	2	2	2	-	-	0	8b	-	reg_direct	3	0	3	-	-	-	-	0	8	-	0	1	mov ax, bx	op@0:8=8b mod@14:2=3 reg@11:3=0 rm@8:3=3
6	16:260347	1	16	26034704	4	2	2	es	-	1	03	-	base16_d8	1	0	7	-	-	-	4	8	16	-	0	1	add ax, [es:bx+4]	pfx@0:8=26 op@8:8=03 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=4
6	32:0fb6ce	1	32	0fb6ce	3	4	4	-	-	0	0fb6	-	reg_direct	3	1	6	-	-	-	-	0	8	-	0	1	movzx ecx, dh	op@0:16=0fb6 mod@22:2=3 reg@19:3=1 rm@16:3=6
6	32:89e9	1	32	89e9	2	4	4	-	-	0	89	-	reg_direct	3	5	1	-	-	-	-	0	8	-	0	1	mov ecx, ebp	op@0:8=89 mod@14:2=3 reg@11:3=5 rm@8:3=1
6	32:8b348a	1	32	8b348a	3	4	4	-	-	0	8b	-	sib_base	0	6	4	2	1	2	-	0	16	-	0	1	mov esi, [edx+ecx*4]	op@0:8=8b mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=2 index@19:3=1 scale@22:2=2
5	32:66c70442	1	32	66c704420000	6	2	4	-	-	1	c7	0	sib_base	0	0	4	2	0	1	-	0	16	0x0	16	1	mov word [edx+eax*2], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=2 index@27:3=0 scale@30:2=1 imm@32:16=0x0
5	32:235424	1	32	23542408	4	4	4	-	-	0	23	-	sib_d8	1	2	4	4	-	0	8	8	24	-	0	1	and edx, [esp+8]	op@0:8=23 mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=8
5	32:8d2c98	1	32	8d2c98	3	4	4	-	-	0	8d	-	sib_base	0	5	4	0	3	2	-	0	16	-	0	1	lea ebp, [eax+ebx*4]	op@0:8=8d mod@14:2=0 reg@11:3=5 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=2
5	32:8d2c10	1	32	8d2c10	3	4	4	-	-	0	8d	-	sib_base	0	5	4	0	2	0	-	0	16	-	0	1	lea ebp, [eax+edx]	op@0:8=8d mod@14:2=0 reg@11:3=5 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=0
5	32:0fbfca	1	32	0fbfca	3	4	4	-	-	0	0fbf	-	reg_direct	3	1	2	-	-	-	-	0	8	-	0	1	movsx ecx, dx	op@0:16=0fbf mod@22:2=3 reg@19:3=1 rm@16:3=2
5	32:395c85	1	32	395c85c4	4	4	4	-	-	0	39	-	sib_d8	1	3	4	5	0	2	-60	8	24	-	0	1	cmp [ebp+eax*4-0x3C], ebx	op@0:8=39 mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=5 index@19:3=0 scale@22:2=2 disp@24:8=-60
5	16:ff56	1	16	ff5608	3	2	2	-	-	0	ff	2	base16_d8	1	2	6	-	-	-	8	8	16	-	0	1	call word [bp+8]	op@0:8=ff mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=8
5	16:ff56	1	16	ff5606	3	2	2	-	-	0	ff	2	base16_d8	1	2	6	-	-	-	6	8	16	-	0	1	call word [bp+6]	op@0:8=ff mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=6
5	16:c1e1	1	16	c1e109	3	2	2	-	-	0	c1	4	reg_direct	3	4	1	-	-	-	-	0	8	0x9	8	1	shl cx, 9	op@0:8=c1 mod@14:2=3 reg@11:3=4 rm@8:3=1 imm@16:8=0x9
5	16:c1e1	1	16	c1e102	3	2	2	-	-	0	c1	4	reg_direct	3	4	1	-	-	-	-	0	8	0x2	8	1	shl cx, 2	op@0:8=c1 mod@14:2=3 reg@11:3=4 rm@8:3=1 imm@16:8=0x2
5	16:8cd2	1	16	8cd2	2	2	2	-	-	0	8c	-	reg_direct	3	2	2	-	-	-	-	0	8	-	0	1	mov dx, ss	op@0:8=8c mod@14:2=3 reg@11:3=2 rm@8:3=2
5	32:3a0d	1	32	3a0d80751480	6	4	4	-	-	0	3a	-	abs32	0	1	5	-	-	-	-2146142848	32	40	-	0	1	cmp cl, [0x80147580]	op@0:8=3a mod@14:2=0 reg@11:3=1 rm@8:3=5 disp@16:32=-2146142848
5	32:8b04b9	1	32	8b04b9	3	4	4	-	-	0	8b	-	sib_base	0	0	4	1	7	2	-	0	16	-	0	1	mov eax, [ecx+edi*4]	op@0:8=8b mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=1 index@19:3=7 scale@22:2=2
5	32:8d9c31	1	32	8d9c319c000000	7	4	4	-	-	0	8d	-	sib_d32	2	3	4	1	6	0	156	32	48	-	0	1	lea ebx, [ecx+esi+0x9C]	op@0:8=8d mod@14:2=2 reg@11:3=3 rm@8:3=4 base@16:3=1 index@19:3=6 scale@22:2=0 disp@24:32=156
5	32:8f05	1	32	8f05e8550180	6	4	4	-	-	0	8f	0	abs32	0	0	5	-	-	-	-2147396120	32	40	-	0	1	pop dword [0x800155E8]	op@0:8=8f mod@14:2=0 reg@11:3=0 rm@8:3=5 disp@16:32=-2147396120
5	32:31d8	1	32	31d8	2	4	4	-	-	0	31	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	xor eax, ebx	op@0:8=31 mod@14:2=3 reg@11:3=3 rm@8:3=0
5	32:ff1495	1	32	ff149598ab11a0	7	4	4	-	-	0	ff	2	sib_abs	0	2	4	-	2	2	-1609454696	32	48	-	0	1	call dword [edx*4-0x5FEE5468]	op@0:8=ff mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=5 index@19:3=2 scale@22:2=2 disp@24:32=-1609454696
5	16:268977	1	16	26897702	4	2	2	es	-	1	89	-	base16_d8	1	6	7	-	-	-	2	8	16	-	0	1	mov [es:bx+2], si	pfx@0:8=26 op@8:8=89 mod@22:2=1 reg@19:3=6 rm@16:3=7 disp@24:8=2
5	16:268977	1	16	26897712	4	2	2	es	-	1	89	-	base16_d8	1	6	7	-	-	-	18	8	16	-	0	1	mov [es:bx+0x12], si	pfx@0:8=26 op@8:8=89 mod@22:2=1 reg@19:3=6 rm@16:3=7 disp@24:8=18
5	16:6601dd	1	16	6601dd	3	4	2	-	-	1	01	-	reg_direct	3	3	5	-	-	-	-	0	8	-	0	1	add ebp, ebx	pfx@0:8=66 op@8:8=01 mod@22:2=3 reg@19:3=3 rm@16:3=5
5	32:0fbf96	1	32	0fbf96c4e5cc77	7	4	4	-	-	0	0fbf	-	base_d32	2	2	6	6	-	-	2009916868	32	40	-	0	1	movsx edx, word [esi+0x77CCE5C4]	op@0:16=0fbf mod@22:2=2 reg@19:3=2 rm@16:3=6 disp@24:32=2009916868
5	16:0bc2	1	16	0bc2	2	2	2	-	-	0	0b	-	reg_direct	3	0	2	-	-	-	-	0	8	-	0	1	or ax, dx	op@0:8=0b mod@14:2=3 reg@11:3=0 rm@8:3=2
5	32:1bc2	1	32	1bc2	2	4	4	-	-	0	1b	-	reg_direct	3	0	2	-	-	-	-	0	8	-	0	1	sbb eax, edx	op@0:8=1b mod@14:2=3 reg@11:3=0 rm@8:3=2
5	32:660fb6c4	1	32	660fb6c4	4	2	4	-	-	1	0fb6	-	reg_direct	3	0	4	-	-	-	-	0	8	-	0	1	movzx ax, ah	pfx@0:8=66 op@8:16=0fb6 mod@30:2=3 reg@27:3=0 rm@24:3=4
5	32:8a8408	1	32	8a84089c000000	7	4	4	-	-	0	8a	-	sib_d32	2	0	4	0	1	0	156	32	48	-	0	1	mov al, [eax+ecx+0x9C]	op@0:8=8a mod@14:2=2 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=0 disp@24:32=156
5	16:81fa	1	16	81fa8800	4	2	2	-	-	0	81	7	reg_direct	3	7	2	-	-	-	-	0	8	0x88	16	1	cmp dx, 0x88	op@0:8=81 mod@14:2=3 reg@11:3=7 rm@8:3=2 imm@16:16=0x88
5	16:81fa	1	16	81fa3202	4	2	2	-	-	0	81	7	reg_direct	3	7	2	-	-	-	-	0	8	0x232	16	1	cmp dx, 0x232	op@0:8=81 mod@14:2=3 reg@11:3=7 rm@8:3=2 imm@16:16=0x232
5	32:857d	1	32	857d14	3	4	4	-	-	0	85	-	base_d8	1	7	5	5	-	-	20	8	16	-	0	1	test [ebp+0x14], edi	op@0:8=85 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=20
5	32:857d	1	32	857dc0	3	4	4	-	-	0	85	-	base_d8	1	7	5	5	-	-	-64	8	16	-	0	1	test [ebp-0x40], edi	op@0:8=85 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=-64
5	16:26668b5e	1	16	26668b5e04	5	4	2	es	-	2	8b	-	base16_d8	1	3	6	-	-	-	4	8	16	-	0	1	mov ebx, [es:bp+4]	pfx@0:16=2666 op@16:8=8b mod@30:2=1 reg@27:3=3 rm@24:3=6 disp@32:8=4
5	32:8d4c18	1	32	8d4c1820	4	4	4	-	-	0	8d	-	sib_d8	1	1	4	0	3	0	32	8	24	-	0	1	lea ecx, [eax+ebx+0x20]	op@0:8=8d mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0 disp@24:8=32
5	32:8d4c18	1	32	8d4c18e4	4	4	4	-	-	0	8d	-	sib_d8	1	1	4	0	3	0	-28	8	24	-	0	1	lea ecx, [eax+ebx-0x1C]	op@0:8=8d mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0 disp@24:8=-28
5	32:2350	1	32	23500c	3	4	4	-	-	0	23	-	base_d8	1	2	0	0	-	-	12	8	16	-	0	1	and edx, [eax+0xC]	op@0:8=23 mod@14:2=1 reg@11:3=2 rm@8:3=0 disp@16:8=12
5	16:80e2	1	16	80e208	3	2	2	-	-	0	80	4	reg_direct	3	4	2	-	-	-	-	0	8	0x8	8	1	and dl, 8	op@0:8=80 mod@14:2=3 reg@11:3=4 rm@8:3=2 imm@16:8=0x8
5	16:80e2	1	16	80e201	3	2	2	-	-	0	80	4	reg_direct	3	4	2	-	-	-	-	0	8	0x1	8	1	and dl, 1	op@0:8=80 mod@14:2=3 reg@11:3=4 rm@8:3=2 imm@16:8=0x1
5	32:f779	1	32	f77910	3	4	4	-	-	0	f7	7	base_d8	1	7	1	1	-	-	16	8	16	-	0	1	idiv dword [ecx+0x10]	op@0:8=f7 mod@14:2=1 reg@11:3=7 rm@8:3=1 disp@16:8=16
5	32:0a87	1	32	0a8781000000	6	4	4	-	-	0	0a	-	base_d32	2	0	7	7	-	-	129	32	40	-	0	1	or al, [edi+0x81]	op@0:8=0a mod@14:2=2 reg@11:3=0 rm@8:3=7 disp@16:32=129
5	32:8d3476	1	32	8d3476	3	4	4	-	-	0	8d	-	sib_base	0	6	4	6	6	1	-	0	16	-	0	1	lea esi, [esi+esi*2]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=6 index@19:3=6 scale@22:2=1
5	32:1388	1	32	1388ac8d0f00	6	4	4	-	-	0	13	-	base_d32	2	1	0	0	-	-	1019308	32	40	-	0	1	adc ecx, [eax+0xF8DAC]	op@0:8=13 mod@14:2=2 reg@11:3=1 rm@8:3=0 disp@16:32=1019308
5	32:3b5c24	1	32	3b5c2410	4	4	4	-	-	0	3b	-	sib_d8	1	3	4	4	-	0	16	8	24	-	0	1	cmp ebx, [esp+0x10]	op@0:8=3b mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=16
5	32:8d1409	1	32	8d1409	3	4	4	-	-	0	8d	-	sib_base	0	2	4	1	1	0	-	0	16	-	0	1	lea edx, [ecx+ecx]	op@0:8=8d mod@14:2=0 reg@11:3=2 rm@8:3=4 base@16:3=1 index@19:3=1 scale@22:2=0
5	32:660fb64cb9	1	32	660fb64cb9fd	6	2	4	-	-	1	0fb6	-	sib_d8	1	1	4	1	7	2	-3	8	24	-	0	1	movzx cx, byte [ecx+edi*4-3]	pfx@0:8=66 op@8:16=0fb6 mod@30:2=1 reg@27:3=1 rm@24:3=4 base@32:3=1 index@35:3=7 scale@38:2=2 disp@40:8=-3
5	32:888c24	1	32	888c248b000000	7	4	4	-	-	0	88	-	sib_d32	2	1	4	4	-	0	139	32	48	-	0	1	mov [esp+0x8B], cl	op@0:8=88 mod@14:2=2 reg@11:3=1 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=139
5	32:803c08	1	32	803c0800	4	4	4	-	-	0	80	7	sib_base	0	7	4	0	1	0	-	0	16	0x0	8	1	cmp byte [eax+ecx], 0	op@0:8=80 mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=1 scale@22:2=0 imm@24:8=0x0
5	32:8d0c82	1	32	8d0c82	3	4	4	-	-	0	8d	-	sib_base	0	1	4	2	0	2	-	0	16	-	0	1	lea ecx, [edx+eax*4]	op@0:8=8d mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=2 index@19:3=0 scale@22:2=2
5	16:2666895e	1	16	2666895e04	5	4	2	es	-	2	89	-	base16_d8	1	3	6	-	-	-	4	8	16	-	0	1	mov [es:bp+4], ebx	pfx@0:16=2666 op@16:8=89 mod@30:2=1 reg@27:3=3 rm@24:3=6 disp@32:8=4
5	32:210d	1	32	210d602612a0	6	4	4	-	-	0	21	-	abs32	0	1	5	-	-	-	-1609423264	32	40	-	0	1	and [0xA0122660], ecx	op@0:8=21 mod@14:2=0 reg@11:3=1 rm@8:3=5 disp@16:32=-1609423264
5	32:66c7042f	1	32	66c7042f0000	6	2	4	-	-	1	c7	0	sib_base	0	0	4	7	5	0	-	0	16	0x0	16	1	mov word [edi+ebp], 0	pfx@0:8=66 op@8:8=c7 mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=7 index@27:3=5 scale@30:2=0 imm@32:16=0x0
5	32:3ac2	1	32	3ac2	2	4	4	-	-	0	3a	-	reg_direct	3	0	2	-	-	-	-	0	8	-	0	1	cmp al, dl	op@0:8=3a mod@14:2=3 reg@11:3=0 rm@8:3=2
5	32:66013e	1	32	66013e	3	2	4	-	-	1	01	-	base	0	7	6	6	-	-	-	0	8	-	0	1	add [esi], di	pfx@0:8=66 op@8:8=01 mod@22:2=0 reg@19:3=7 rm@16:3=6
5	32:8045	1	32	8045fc03	4	4	4	-	-	0	80	0	base_d8	1	0	5	5	-	-	-4	8	16	0x3	8	1	add byte [ebp-4], 3	op@0:8=80 mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=-4 imm@24:8=0x3
5	32:8045	1	32	8045f003	4	4	4	-	-	0	80	0	base_d8	1	0	5	5	-	-	-16	8	16	0x3	8	1	add byte [ebp-0x10], 3	op@0:8=80 mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=-16 imm@24:8=0x3
5	32:8b0c82	1	32	8b0c82	3	4	4	-	-	0	8b	-	sib_base	0	1	4	2	0	2	-	0	16	-	0	1	mov ecx, [edx+eax*4]	op@0:8=8b mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=2 index@19:3=0 scale@22:2=2
5	32:89e2	1	32	89e2	2	4	4	-	-	0	89	-	reg_direct	3	4	2	-	-	-	-	0	8	-	0	1	mov edx, esp	op@0:8=89 mod@14:2=3 reg@11:3=4 rm@8:3=2
5	32:0b37	1	32	0b37	2	4	4	-	-	0	0b	-	base	0	6	7	7	-	-	-	0	8	-	0	1	or esi, [edi]	op@0:8=0b mod@14:2=0 reg@11:3=6 rm@8:3=7
5	32:3b86	1	32	3b86fc010000	6	4	4	-	-	0	3b	-	base_d32	2	0	6	6	-	-	508	32	40	-	0	1	cmp eax, [esi+0x1FC]	op@0:8=3b mod@14:2=2 reg@11:3=0 rm@8:3=6 disp@16:32=508
5	16:26668b4e	1	16	26668b4e08	5	4	2	es	-	2	8b	-	base16_d8	1	1	6	-	-	-	8	8	16	-	0	1	mov ecx, [es:bp+8]	pfx@0:16=2666 op@16:8=8b mod@30:2=1 reg@27:3=1 rm@24:3=6 disp@32:8=8
5	32:8b7c1d	1	32	8b7c1d8c	4	4	4	-	-	0	8b	-	sib_d8	1	7	4	5	3	0	-116	8	24	-	0	1	mov edi, [ebp+ebx-0x74]	op@0:8=8b mod@14:2=1 reg@11:3=7 rm@8:3=4 base@16:3=5 index@19:3=3 scale@22:2=0 disp@24:8=-116
5	32:033f	1	32	033f	2	4	4	-	-	0	03	-	base	0	7	7	7	-	-	-	0	8	-	0	1	add edi, [edi]	op@0:8=03 mod@14:2=0 reg@11:3=7 rm@8:3=7
5	32:0fb6cc	1	32	0fb6cc	3	4	4	-	-	0	0fb6	-	reg_direct	3	1	4	-	-	-	-	0	8	-	0	1	movzx ecx, ah	op@0:16=0fb6 mod@22:2=3 reg@19:3=1 rm@16:3=4
5	16:8be8	1	16	8be8	2	2	2	-	-	0	8b	-	reg_direct	3	5	0	-	-	-	-	0	8	-	0	1	mov bp, ax	op@0:8=8b mod@14:2=3 reg@11:3=5 rm@8:3=0
5	32:39ae	1	32	39ae30010000	6	4	4	-	-	0	39	-	base_d32	2	5	6	6	-	-	304	32	40	-	0	1	cmp [esi+0x130], ebp	op@0:8=39 mod@14:2=2 reg@11:3=5 rm@8:3=6 disp@16:32=304
5	16:6681fd	1	16	6681fdf2020000	7	4	2	-	-	1	81	7	reg_direct	3	7	5	-	-	-	-	0	8	0x2f2	32	1	cmp ebp, 0x2F2	pfx@0:8=66 op@8:8=81 mod@22:2=3 reg@19:3=7 rm@16:3=5 imm@24:32=0x2f2
5	32:19d7	1	32	19d7	2	4	4	-	-	0	19	-	reg_direct	3	2	7	-	-	-	-	0	8	-	0	1	sbb edi, edx	op@0:8=19 mod@14:2=3 reg@11:3=2 rm@8:3=7
5	32:6689044f	1	32	6689044f	4	2	4	-	-	1	89	-	sib_base	0	0	4	7	1	1	-	0	16	-	0	1	mov [edi+ecx*2], ax	pfx@0:8=66 op@8:8=89 mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=7 index@27:3=1 scale@30:2=1
5	32:2bcc	1	32	2bcc	2	4	4	-	-	0	2b	-	reg_direct	3	1	4	-	-	-	-	0	8	-	0	1	sub ecx, esp	op@0:8=2b mod@14:2=3 reg@11:3=1 rm@8:3=4
5	32:89fd	1	32	89fd	2	4	4	-	-	0	89	-	reg_direct	3	7	5	-	-	-	-	0	8	-	0	1	mov ebp, edi	op@0:8=89 mod@14:2=3 reg@11:3=7 rm@8:3=5
5	32:66394a	1	32	66394af8	4	2	4	-	-	1	39	-	base_d8	1	1	2	2	-	-	-8	8	16	-	0	1	cmp [edx-8], cx	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=1 rm@16:3=2 disp@24:8=-8
5	32:66394a	1	32	66394a0a	4	2	4	-	-	1	39	-	base_d8	1	1	2	2	-	-	10	8	16	-	0	1	cmp [edx+0xA], cx	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=1 rm@16:3=2 disp@24:8=10
5	32:660fb67a	1	32	660fb67a4a	5	2	4	-	-	1	0fb6	-	base_d8	1	7	2	2	-	-	74	8	16	-	0	1	movzx di, byte [edx+0x4A]	pfx@0:8=66 op@8:16=0fb6 mod@30:2=1 reg@27:3=7 rm@24:3=2 disp@32:8=74
5	16:c682	1	16	c6822eff02	5	2	2	-	-	0	c6	0	base16_d16	2	0	2	-	-	-	-210	16	24	0x2	8	1	mov byte [bp+si-0xD2], 2	op@0:8=c6 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:16=-210 imm@32:8=0x2
5	16:c682	1	16	c6824eff02	5	2	2	-	-	0	c6	0	base16_d16	2	0	2	-	-	-	-178	16	24	0x2	8	1	mov byte [bp+si-0xB2], 2	op@0:8=c6 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:16=-178 imm@32:8=0x2
5	16:bf	1	16	bf0006	3	2	2	-	-	0	bf	-	-	-	-	-	-	-	-	-	0	0	0x600	16	1	mov di, 0x600	op@0:8=bf imm@8:16=0x600
5	16:bf	1	16	bf0500	3	2	2	-	-	0	bf	-	-	-	-	-	-	-	-	-	0	0	0x5	16	1	mov di, 5	op@0:8=bf imm@8:16=0x5
5	32:8a0403	1	32	8a0403	3	4	4	-	-	0	8a	-	sib_base	0	0	4	3	0	0	-	0	16	-	0	1	mov al, [ebx+eax]	op@0:8=8a mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=3 index@19:3=0 scale@22:2=0
5	32:8be7	1	32	8be7	2	4	4	-	-	0	8b	-	reg_direct	3	4	7	-	-	-	-	0	8	-	0	1	mov esp, edi	op@0:8=8b mod@14:2=3 reg@11:3=4 rm@8:3=7
5	32:8547	1	32	854710	3	4	4	-	-	0	85	-	base_d8	1	0	7	7	-	-	16	8	16	-	0	1	test [edi+0x10], eax	op@0:8=85 mod@14:2=1 reg@11:3=0 rm@8:3=7 disp@16:8=16
5	32:8547	1	32	8547fc	3	4	4	-	-	0	85	-	base_d8	1	0	7	7	-	-	-4	8	16	-	0	1	test [edi-4], eax	op@0:8=85 mod@14:2=1 reg@11:3=0 rm@8:3=7 disp@16:8=-4
5	32:6683bc45	1	32	6683bc45f6fdffff5c	9	2	4	-	-	1	83	7	sib_d32	2	7	4	5	0	1	-522	32	48	0x5c	8	1	cmp word [ebp+eax*2-0x20A], 0x5C	pfx@0:8=66 op@8:8=83 mod@22:2=2 reg@19:3=7 rm@16:3=4 base@24:3=5 index@27:3=0 scale@30:2=1 disp@32:32=-522 imm@64:8=0x5c
5	32:6683bc45	1	32	6683bc45b6fdffff5c	9	2	4	-	-	1	83	7	sib_d32	2	7	4	5	0	1	-586	32	48	0x5c	8	1	cmp word [ebp+eax*2-0x24A], 0x5C	pfx@0:8=66 op@8:8=83 mod@22:2=2 reg@19:3=7 rm@16:3=4 base@24:3=5 index@27:3=0 scale@30:2=1 disp@32:32=-586 imm@64:8=0x5c
5	32:337c24	1	32	337c2414	4	4	4	-	-	0	33	-	sib_d8	1	7	4	4	-	0	20	8	24	-	0	1	xor edi, [esp+0x14]	op@0:8=33 mod@14:2=1 reg@11:3=7 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=20
5	32:8d3c4e	1	32	8d3c4e	3	4	4	-	-	0	8d	-	sib_base	0	7	4	6	1	1	-	0	16	-	0	1	lea edi, [esi+ecx*2]	op@0:8=8d mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=6 index@19:3=1 scale@22:2=1
5	32:0faf69	1	32	0faf6910	4	4	4	-	-	0	0faf	-	base_d8	1	5	1	1	-	-	16	8	16	-	0	1	imul ebp, [ecx+0x10]	op@0:16=0faf mod@22:2=1 reg@19:3=5 rm@16:3=1 disp@24:8=16
