count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
20	32:8b44d0	1	32	8b44d004	4	4	4	-	-	0	8b	-	sib_d8	1	0	4	0	2	3	4	8	24	-	0	1	mov eax, [eax+edx*8+4]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=3 disp@24:8=4
20	32:3937	1	32	3937	2	4	4	-	-	0	39	-	base	0	6	7	7	-	-	-	0	8	-	0	1	cmp [edi], esi	op@0:8=39 mod@14:2=0 reg@11:3=6 rm@8:3=7
20	16:2e678a03	1	16	2e678a03	4	2	4	cs	-	2	8a	-	base	0	0	3	3	-	-	-	0	8	-	0	1	mov al, [cs:ebx]	pfx@0:16=2e67 op@16:8=8a mod@30:2=0 reg@27:3=0 rm@24:3=3
20	32:0bf8	2	32	0bf8	2	4	4	-	-	0	0b	-	reg_direct	3	7	0	-	-	-	-	0	8	-	0	1	or edi, eax	op@0:8=0b mod@14:2=3 reg@11:3=7 rm@8:3=0
20	32:3b31	2	32	3b31	2	4	4	-	-	0	3b	-	base	0	6	1	1	-	-	-	0	8	-	0	1	cmp esi, [ecx]	op@0:8=3b mod@14:2=0 reg@11:3=6 rm@8:3=1
20	16:1bda	2	16	1bda	2	2	2	-	-	0	1b	-	reg_direct	3	3	2	-	-	-	-	0	8	-	0	1	sbb bx, dx	op@0:8=1b mod@14:2=3 reg@11:3=3 rm@8:3=2
20	16:26010f	1	16	26010f	3	2	2	es	-	1	01	-	base16	0	1	7	-	-	-	-	0	8	-	0	1	add [es:bx], cx	pfx@0:8=26 op@8:8=01 mod@22:2=0 reg@19:3=1 rm@16:3=7
20	32:8d3476	1	32	8d3476	3	4	4	-	-	0	8d	-	sib_base	0	6	4	6	6	1	-	0	16	-	0	1	lea esi, [esi+esi*2]	op@0:8=8d mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=6 index@19:3=6 scale@22:2=1
20	32:0fb65415	2	32	0fb65415e0	5	4	4	-	-	0	0fb6	-	sib_d8	1	2	4	5	2	0	-32	8	24	-	0	1	movzx edx, byte [ebp+edx-0x20]	op@0:16=0fb6 mod@22:2=1 reg@19:3=2 rm@16:3=4 base@24:3=5 index@27:3=2 scale@30:2=0 disp@32:8=-32
20	32:805a	1	32	805a2300	4	4	4	-	-	0	80	3	base_d8	1	3	2	2	-	-	35	8	16	0x0	8	1	sbb byte [edx+0x23], 0	op@0:8=80 mod@14:2=1 reg@11:3=3 rm@8:3=2 disp@16:8=35 imm@24:8=0x0
20	32:2adb	1	32	2adb	2	4	4	-	-	0	2a	-	reg_direct	3	3	3	-	-	-	-	0	8	-	0	1	sub bl, bl	op@0:8=2a mod@14:2=3 reg@11:3=3 rm@8:3=3
20	32:8a8424	1	32	8a84242c010000	7	4	4	-	-	0	8a	-	sib_d32	2	0	4	4	-	0	300	32	48	-	0	1	mov al, [esp+0x12C]	op@0:8=8a mod@14:2=2 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=300
20	16:03ff	1	16	03ff	2	2	2	-	-	0	03	-	reg_direct	3	7	7	-	-	-	-	0	8	-	0	1	add di, di	op@0:8=03 mod@14:2=3 reg@11:3=7 rm@8:3=7
20	16:d3e3	1	16	d3e3	2	2	2	-	-	0	d3	4	reg_direct	3	4	3	-	-	-	-	0	8	-	0	1	shl bx, cl	op@0:8=d3 mod@14:2=3 reg@11:3=4 rm@8:3=3
20	32:32c4	1	32	32c4	2	4	4	-	-	0	32	-	reg_direct	3	0	4	-	-	-	-	0	8	-	0	1	xor al, ah	op@0:8=32 mod@14:2=3 reg@11:3=0 rm@8:3=4
20	16:2ec605	1	16	2ec60501	4	2	2	cs	-	1	c6	0	base16	0	0	5	-	-	-	-	0	8	0x1	8	1	mov byte [cs:di], 1	pfx@0:8=2e op@8:8=c6 mod@22:2=0 reg@19:3=0 rm@16:3=5 imm@24:8=0x1
20	32:89d9	1	32	89d9	2	4	4	-	-	0	89	-	reg_direct	3	3	1	-	-	-	-	0	8	-	0	1	mov ecx, ebx	op@0:8=89 mod@14:2=3 reg@11:3=3 rm@8:3=1
20	16:2b45	2	16	2b4506	3	2	2	-	-	0	2b	-	base16_d8	1	0	5	-	-	-	6	8	16	-	0	1	sub ax, [di+6]	op@0:8=2b mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=6
20	32:8042	1	32	80422301	4	4	4	-	-	0	80	0	base_d8	1	0	2	2	-	-	35	8	16	0x1	8	1	add byte [edx+0x23], 1	op@0:8=80 mod@14:2=1 reg@11:3=0 rm@8:3=2 disp@16:8=35 imm@24:8=0x1
20	32:8d3c18	1	32	8d3c18	3	4	4	-	-	0	8d	-	sib_base	0	7	4	0	3	0	-	0	16	-	0	1	lea edi, [eax+ebx]	op@0:8=8d mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0
20	16:0f02d8	1	16	0f02d8	3	2	2	-	-	0	0f02	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	lar bx, ax	op@0:16=0f02 mod@22:2=3 reg@19:3=3 rm@16:3=0
20	16:6639f0	1	16	6639f0	3	4	2	-	-	1	39	-	reg_direct	3	6	0	-	-	-	-	0	8	-	0	1	cmp eax, esi	pfx@0:8=66 op@8:8=39 mod@22:2=3 reg@19:3=6 rm@16:3=0
20	32:3145	1	32	3145e8	3	4	4	-	-	0	31	-	base_d8	1	0	5	5	-	-	-24	8	16	-	0	1	xor [ebp-0x18], eax	op@0:8=31 mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=-24
20	32:6603d8	1	32	6603d8	3	2	4	-	-	1	03	-	reg_direct	3	3	0	-	-	-	-	0	8	-	0	1	add bx, ax	pfx@0:8=66 op@8:8=03 mod@22:2=3 reg@19:3=3 rm@16:3=0
20	16:26c45d	2	16	26c45d1c	4	2	2	es	-	1	c4	-	base16_d8	1	3	5	-	-	-	28	8	16	-	0	1	les bx, [es:di+0x1C]	pfx@0:8=26 op@8:8=c4 mod@22:2=1 reg@19:3=3 rm@16:3=5 disp@24:8=28
19	32:8732	1	32	8732	2	4	4	-	-	0	87	-	base	0	6	2	2	-	-	-	0	8	-	0	1	xchg esi, [edx]	op@0:8=87 mod@14:2=0 reg@11:3=6 rm@8:3=2
19	16:8b85	1	16	8b858400	4	2	2	-	-	0	8b	-	base16_d16	2	0	5	-	-	-	132	16	24	-	0	1	mov ax, [di+0x84]	op@0:8=8b mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:16=132
19	16:8b85	2	16	8b858601	4	2	2	-	-	0	8b	-	base16_d16	2	0	5	-	-	-	390	16	24	-	0	1	mov ax, [di+0x186]	op@0:8=8b mod@14:2=2 reg@11:3=0 rm@8:3=5 disp@16:16=390
19	32:8d4418	1	32	8d44180e	4	4	4	-	-	0	8d	-	sib_d8	1	0	4	0	3	0	14	8	24	-	0	1	lea eax, [eax+ebx+0xE]	op@0:8=8d mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0 disp@24:8=14
19	32:8d4418	1	32	8d44180c	4	4	4	-	-	0	8d	-	sib_d8	1	0	4	0	3	0	12	8	24	-	0	1	lea eax, [eax+ebx+0xC]	op@0:8=8d mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=0 index@19:3=3 scale@22:2=0 disp@24:8=12
19	16:6726c7043e	2	16	6726c7043e6668	7	2	4	es	-	2	c7	0	sib_base	0	0	4	6	7	0	-	0	16	0x6866	16	1	mov word [es:esi+edi], 0x6866	pfx@0:16=6726 op@16:8=c7 mod@30:2=0 reg@27:3=0 rm@24:3=4 base@32:3=6 index@35:3=7 scale@38:2=0 imm@40:16=0x6866
19	16:67268b443e	2	16	67268b443e14	6	2	4	es	-	2	8b	-	sib_d8	1	0	4	6	7	0	20	8	24	-	0	1	mov ax, [es:esi+edi+0x14]	pfx@0:16=6726 op@16:8=8b mod@30:2=1 reg@27:3=0 rm@24:3=4 base@32:3=6 index@35:3=7 scale@38:2=0 disp@40:8=20
19	32:889d	1	32	889d60010000	6	4	4	-	-	0	88	-	base_d32	2	3	5	5	-	-	352	32	40	-	0	1	mov [ebp+0x160], bl	op@0:8=88 mod@14:2=2 reg@11:3=3 rm@8:3=5 disp@16:32=352
19	32:889d	1	32	889df0fdffff	6	4	4	-	-	0	88	-	base_d32	2	3	5	5	-	-	-528	32	40	-	0	1	mov [ebp-0x210], bl	op@0:8=88 mod@14:2=2 reg@11:3=3 rm@8:3=5 disp@16:32=-528
19	16:3346	2	16	3346ec	3	2	2	-	-	0	33	-	base16_d8	1	0	6	-	-	-	-20	8	16	-	0	1	xor ax, [bp-0x14]	op@0:8=33 mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=-20
19	16:3346	2	16	3346f8	3	2	2	-	-	0	33	-	base16_d8	1	0	6	-	-	-	-8	8	16	-	0	1	xor ax, [bp-8]	op@0:8=33 mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=-8
19	16:67268977	2	16	6726897706	5	2	4	es	-	2	89	-	base_d8	1	6	7	7	-	-	6	8	16	-	0	1	mov [es:edi+6], si	pfx@0:16=6726 op@16:8=89 mod@30:2=1 reg@27:3=6 rm@24:3=7 disp@32:8=6
19	16:648606	1	16	648606e319	5	2	2	fs	-	1	86	-	abs16	0	0	6	-	-	-	6627	16	24	-	0	1	xchg al, [fs:0x19E3]	pfx@0:8=64 op@8:8=86 mod@22:2=0 reg@19:3=0 rm@16:3=6 disp@24:16=6627
19	32:0ad0	1	32	0ad0	2	4	4	-	-	0	0a	-	reg_direct	3	2	0	-	-	-	-	0	8	-	0	1	or dl, al	op@0:8=0a mod@14:2=3 reg@11:3=2 rm@8:3=0
19	32:66894c1a	1	32	66894c1a20	5	2	4	-	-	1	89	-	sib_d8	1	1	4	2	3	0	32	8	24	-	0	1	mov [edx+ebx+0x20], cx	pfx@0:8=66 op@8:8=89 mod@22:2=1 reg@19:3=1 rm@16:3=4 base@24:3=2 index@27:3=3 scale@30:2=0 disp@32:8=32
19	32:834f	1	32	834f6001	4	4	4	-	-	0	83	1	base_d8	1	1	7	7	-	-	96	8	16	0x1	8	1	or dword [edi+0x60], 1	op@0:8=83 mod@14:2=1 reg@11:3=1 rm@8:3=7 disp@16:8=96 imm@24:8=0x1
19	32:834f	2	32	834f1410	4	4	4	-	-	0	83	1	base_d8	1	1	7	7	-	-	20	8	16	0x10	8	1	or dword [edi+0x14], 0x10	op@0:8=83 mod@14:2=1 reg@11:3=1 rm@8:3=7 disp@16:8=20 imm@24:8=0x10
19	32:668b6e	1	32	668b6e1c	4	2	4	-	-	1	8b	-	base_d8	1	5	6	6	-	-	28	8	16	-	0	1	mov bp, [esi+0x1C]	pfx@0:8=66 op@8:8=8b mod@22:2=1 reg@19:3=5 rm@16:3=6 disp@24:8=28
19	16:26f707	1	16	26f7070400	5	2	2	es	-	1	f7	0	base16	0	0	7	-	-	-	-	0	8	0x4	16	1	test word [es:bx], 4	pfx@0:8=26 op@8:8=f7 mod@22:2=0 reg@19:3=0 rm@16:3=7 imm@24:16=0x4
19	16:26f707	1	16	26f7072000	5	2	2	es	-	1	f7	0	base16	0	0	7	-	-	-	-	0	8	0x20	16	1	test word [es:bx], 0x20	pfx@0:8=26 op@8:8=f7 mod@22:2=0 reg@19:3=0 rm@16:3=7 imm@24:16=0x20
19	32:8d0487	1	32	8d0487	3	4	4	-	-	0	8d	-	sib_base	0	0	4	7	0	2	-	0	16	-	0	1	lea eax, [edi+eax*4]	op@0:8=8d mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=7 index@19:3=0 scale@22:2=2
19	32:22d4	1	32	22d4	2	4	4	-	-	0	22	-	reg_direct	3	2	4	-	-	-	-	0	8	-	0	1	and dl, ah	op@0:8=22 mod@14:2=3 reg@11:3=2 rm@8:3=4
19	16:6726c7443e	2	16	6726c7443e066668	8	2	4	es	-	2	c7	0	sib_d8	1	0	4	6	7	0	6	8	24	0x6866	16	1	mov word [es:esi+edi+6], 0x6866	pfx@0:16=6726 op@16:8=c7 mod@30:2=1 reg@27:3=0 rm@24:3=4 base@32:3=6 index@35:3=7 scale@38:2=0 disp@40:8=6 imm@48:16=0x6866
19	32:66640fba35	2	32	66640fba351c00000001	10	2	4	fs	-	2	0fba	6	abs32	0	6	5	-	-	-	28	32	40	0x1	8	1	btr word [fs:0x1C], 1	pfx@0:16=6664 op@16:16=0fba mod@38:2=0 reg@35:3=6 rm@32:3=5 disp@40:32=28 imm@72:8=0x1
19	16:268c5d	1	16	268c5d47	4	2	2	es	-	1	8c	-	base16_d8	1	3	5	-	-	-	71	8	16	-	0	1	mov [es:di+0x47], ds	pfx@0:8=26 op@8:8=8c mod@22:2=1 reg@19:3=3 rm@16:3=5 disp@24:8=71
19	16:268c5d	1	16	268c5d24	4	2	2	es	-	1	8c	-	base16_d8	1	3	5	-	-	-	36	8	16	-	0	1	mov [es:di+0x24], ds	pfx@0:8=26 op@8:8=8c mod@22:2=1 reg@19:3=3 rm@16:3=5 disp@24:8=36
19	16:221e	1	16	221e4714	4	2	2	-	-	0	22	-	abs16	0	3	6	-	-	-	5191	16	24	-	0	1	and bl, [0x1447]	op@0:8=22 mod@14:2=0 reg@11:3=3 rm@8:3=6 disp@16:16=5191
19	16:221e	1	16	221e6401	4	2	2	-	-	0	22	-	abs16	0	3	6	-	-	-	356	16	24	-	0	1	and bl, [0x164]	op@0:8=22 mod@14:2=0 reg@11:3=3 rm@8:3=6 disp@16:16=356
19	32:8a8c24	1	32	8a8c2430020000	7	4	4	-	-	0	8a	-	sib_d32	2	1	4	4	-	0	560	32	48	-	0	1	mov cl, [esp+0x230]	op@0:8=8a mod@14:2=2 reg@11:3=1 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:32=560
19	16:0bf3	1	16	0bf3	2	2	2	-	-	0	0b	-	reg_direct	3	6	3	-	-	-	-	0	8	-	0	1	or si, bx	op@0:8=0b mod@14:2=3 reg@11:3=6 rm@8:3=3
19	16:c787	1	16	c787b4000000	6	2	2	-	-	0	c7	0	base16_d16	2	0	7	-	-	-	180	16	24	0x0	16	1	mov word [bx+0xB4], 0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=7 disp@16:16=180 imm@32:16=0x0
19	16:c787	1	16	c787f6100000	6	2	2	-	-	0	c7	0	base16_d16	2	0	7	-	-	-	4342	16	24	0x0	16	1	mov word [bx+0x10F6], 0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=7 disp@16:16=4342 imm@32:16=0x0
19	32:0fa334ba	1	32	0fa334ba	4	4	4	-	-	0	0fa3	-	sib_base	0	6	4	2	7	2	-	0	16	-	0	1	bt [edx+edi*4], esi	op@0:16=0fa3 mod@22:2=0 reg@19:3=6 rm@16:3=4 base@24:3=2 index@27:3=7 scale@30:2=2
19	16:67c743	1	16	67c7431055aa	6	2	4	-	-	1	c7	0	base_d8	1	0	3	3	-	-	16	8	16	0xaa55	16	1	mov word [ebx+0x10], 0xAA55	pfx@0:8=67 op@8:8=c7 mod@22:2=1 reg@19:3=0 rm@16:3=3 disp@24:8=16 imm@32:16=0xaa55
19	16:67c743	1	16	67c743180700	6	2	4	-	-	1	c7	0	base_d8	1	0	3	3	-	-	24	8	16	0x7	16	1	mov word [ebx+0x18], 7	pfx@0:8=67 op@8:8=c7 mod@22:2=1 reg@19:3=0 rm@16:3=3 disp@24:8=24 imm@32:16=0x7
19	32:8d5411	2	32	8d5411f6	4	4	4	-	-	0	8d	-	sib_d8	1	2	4	1	2	0	-10	8	24	-	0	1	lea edx, [ecx+edx-0xA]	op@0:8=8d mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=1 index@19:3=2 scale@22:2=0 disp@24:8=-10
19	32:8d5411	2	32	8d5411a9	4	4	4	-	-	0	8d	-	sib_d8	1	2	4	1	2	0	-87	8	24	-	0	1	lea edx, [ecx+edx-0x57]	op@0:8=8d mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=1 index@19:3=2 scale@22:2=0 disp@24:8=-87
19	32:81d2	1	32	81d2deb19d01	6	4	4	-	-	0	81	2	reg_direct	3	2	2	-	-	-	-	0	8	0x19db1de	32	1	adc edx, 0x19DB1DE	op@0:8=81 mod@14:2=3 reg@11:3=2 rm@8:3=2 imm@16:32=0x19db1de
18	32:89540b	2	32	89540b1c	4	4	4	-	-	0	89	-	sib_d8	1	2	4	3	1	0	28	8	24	-	0	1	mov [ebx+ecx+0x1C], edx	op@0:8=89 mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=3 index@19:3=1 scale@22:2=0 disp@24:8=28
18	16:c647	1	16	c6470101	4	2	2	-	-	0	c6	0	base16_d8	1	0	7	-	-	-	1	8	16	0x1	8	1	mov byte [bx+1], 1	op@0:8=c6 mod@14:2=1 reg@11:3=0 rm@8:3=7 disp@16:8=1 imm@24:8=0x1
18	16:c647	1	16	c6470c01	4	2	2	-	-	0	c6	0	base16_d8	1	0	7	-	-	-	12	8	16	0x1	8	1	mov byte [bx+0xC], 1	op@0:8=c6 mod@14:2=1 reg@11:3=0 rm@8:3=7 disp@16:8=12 imm@24:8=0x1
18	32:8d5c86	2	32	8d5c8614	4	4	4	-	-	0	8d	-	sib_d8	1	3	4	6	0	2	20	8	24	-	0	1	lea ebx, [esi+eax*4+0x14]	op@0:8=8d mod@14:2=1 reg@11:3=3 rm@8:3=4 base@16:3=6 index@19:3=0 scale@22:2=2 disp@24:8=20
18	32:897cc3	2	32	897cc308	4	4	4	-	-	0	89	-	sib_d8	1	7	4	3	0	3	8	8	24	-	0	1	mov [ebx+eax*8+8], edi	op@0:8=89 mod@14:2=1 reg@11:3=7 rm@8:3=4 base@16:3=3 index@19:3=0 scale@22:2=3 disp@24:8=8
18	16:6766268b1d	2	16	6766268b1d60000000	9	4	4	es	-	3	8b	-	abs32	0	3	5	-	-	-	96	32	40	-	0	1	mov ebx, [es:0x60]	pfx@0:24=676626 op@24:8=8b mod@38:2=0 reg@35:3=3 rm@32:3=5 disp@40:32=96
18	32:6656	1	32	6656	2	2	4	-	-	1	56	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push si	pfx@0:8=66 op@8:8=56
18	32:830f	1	32	830fff	3	4	4	-	-	0	83	1	base	0	1	7	7	-	-	-	0	8	0xff	8	1	or dword [edi], 0xFFFFFFFF	op@0:8=83 mod@14:2=0 reg@11:3=1 rm@8:3=7 imm@16:8=0xff
18	32:830f	1	32	830f02	3	4	4	-	-	0	83	1	base	0	1	7	7	-	-	-	0	8	0x2	8	1	or dword [edi], 2	op@0:8=83 mod@14:2=0 reg@11:3=1 rm@8:3=7 imm@16:8=0x2
18	32:3880	1	32	3880e4fe00c0	6	4	4	-	-	0	38	-	base_d32	2	0	0	0	-	-	-1073676572	32	40	-	0	1	cmp [eax-0x3FFF011C], al	op@0:8=38 mod@14:2=2 reg@11:3=0 rm@8:3=0 disp@16:32=-1073676572
18	32:ff3438	2	32	ff3438	3	4	4	-	-	0	ff	6	sib_base	0	6	4	0	7	0	-	0	16	-	0	1	push dword [eax+edi]	op@0:8=ff mod@14:2=0 reg@11:3=6 rm@8:3=4 base@16:3=0 index@19:3=7 scale@22:2=0
18	16:f3676664a5	2	16	f3676664a5	5	4	4	fs	rep	4	a5	-	-	-	-	-	-	-	-	-	0	0	-	0	1	a32 fs rep movsd	pfx@0:32=f3676664 op@32:8=a5
18	32:c782	1	32	c7820802000000000000	10	4	4	-	-	0	c7	0	base_d32	2	0	2	2	-	-	520	32	40	0x0	32	1	mov dword [edx+0x208], 0	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:32=520 imm@48:32=0x0
18	32:c782	1	32	c782db010000aa5583c1	10	4	4	-	-	0	c7	0	base_d32	2	0	2	2	-	-	475	32	40	0xc18355aa	32	1	mov dword [edx+0x1DB], 0xC18355AA	op@0:8=c7 mod@14:2=2 reg@11:3=0 rm@8:3=2 disp@16:32=475 imm@48:32=0xc18355aa
18	32:8b0c81	2	32	8b0c81	3	4	4	-	-	0	8b	-	sib_base	0	1	4	1	0	2	-	0	16	-	0	1	mov ecx, [ecx+eax*4]	op@0:8=8b mod@14:2=0 reg@11:3=1 rm@8:3=4 base@16:3=1 index@19:3=0 scale@22:2=2
18	16:3246	2	16	3246f9	3	2	2	-	-	0	32	-	base16_d8	1	0	6	-	-	-	-7	8	16	-	0	1	xor al, [bp-7]	op@0:8=32 mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=-7
18	16:3246	2	16	32460a	3	2	2	-	-	0	32	-	base16_d8	1	0	6	-	-	-	10	8	16	-	0	1	xor al, [bp+0xA]	op@0:8=32 mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=10
18	32:6657	1	32	6657	2	2	4	-	-	1	57	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push di	pfx@0:8=66 op@8:8=57
18	16:268747	2	16	268747fc	4	2	2	es	-	1	87	-	base16_d8	1	0	7	-	-	-	-4	8	16	-	0	1	xchg ax, [es:bx-4]	pfx@0:8=26 op@8:8=87 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=-4
18	16:268747	2	16	268747fe	4	2	2	es	-	1	87	-	base16_d8	1	0	7	-	-	-	-2	8	16	-	0	1	xchg ax, [es:bx-2]	pfx@0:8=26 op@8:8=87 mod@22:2=1 reg@19:3=0 rm@16:3=7 disp@24:8=-2
18	32:8d1c42	1	32	8d1c42	3	4	4	-	-	0	8d	-	sib_base	0	3	4	2	0	1	-	0	16	-	0	1	lea ebx, [edx+eax*2]	op@0:8=8d mod@14:2=0 reg@11:3=3 rm@8:3=4 base@16:3=2 index@19:3=0 scale@22:2=1
18	32:66268915	1	32	662689153e000000	8	2	4	es	-	2	89	-	abs32	0	2	5	-	-	-	62	32	40	-	0	1	mov [es:0x3E], dx	pfx@0:16=6626 op@16:8=89 mod@30:2=0 reg@27:3=2 rm@24:3=5 disp@32:32=62
18	32:833c90	1	32	833c9003	4	4	4	-	-	0	83	7	sib_base	0	7	4	0	2	2	-	0	16	0x3	8	1	cmp dword [eax+edx*4], 3	op@0:8=83 mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=2 imm@24:8=0x3
18	32:833c90	1	32	833c9000	4	4	4	-	-	0	83	7	sib_base	0	7	4	0	2	2	-	0	16	0x0	8	1	cmp dword [eax+edx*4], 0	op@0:8=83 mod@14:2=0 reg@11:3=7 rm@8:3=4 base@16:3=0 index@19:3=2 scale@22:2=2 imm@24:8=0x0
18	32:66397c24	2	32	66397c240a	5	2	4	-	-	1	39	-	sib_d8	1	7	4	4	-	0	10	8	24	-	0	1	cmp [esp+0xA], di	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=7 rm@16:3=4 base@24:3=4 index@27:3=4 scale@30:2=0 disp@32:8=10
18	32:66397c24	2	32	66397c2446	5	2	4	-	-	1	39	-	sib_d8	1	7	4	4	-	0	70	8	24	-	0	1	cmp [esp+0x46], di	pfx@0:8=66 op@8:8=39 mod@22:2=1 reg@19:3=7 rm@16:3=4 base@24:3=4 index@27:3=4 scale@30:2=0 disp@32:8=70
18	32:89049d	1	32	89049d1cd032c0	7	4	4	-	-	0	89	-	sib_abs	0	0	4	-	3	2	-1070411748	32	48	-	0	1	mov [ebx*4-0x3FCD2FE4], eax	op@0:8=89 mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=5 index@19:3=3 scale@22:2=2 disp@24:32=-1070411748
18	32:89049d	1	32	89049d04f203c0	7	4	4	-	-	0	89	-	sib_abs	0	0	4	-	3	2	-1073483260	32	48	-	0	1	mov [ebx*4-0x3FFC0DFC], eax	op@0:8=89 mod@14:2=0 reg@11:3=0 rm@8:3=4 base@16:3=5 index@19:3=3 scale@22:2=2 disp@24:32=-1073483260
18	16:897d	1	16	897d24	3	2	2	-	-	0	89	-	base16_d8	1	7	5	-	-	-	36	8	16	-	0	1	mov [di+0x24], di	op@0:8=89 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=36
18	16:897d	1	16	897d1e	3	2	2	-	-	0	89	-	base16_d8	1	7	5	-	-	-	30	8	16	-	0	1	mov [di+0x1E], di	op@0:8=89 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=30
18	16:8a7c	1	16	8a7c04	3	2	2	-	-	0	8a	-	base16_d8	1	7	4	-	-	-	4	8	16	-	0	1	mov bh, [si+4]	op@0:8=8a mod@14:2=1 reg@11:3=7 rm@8:3=4 disp@16:8=4
18	16:368945	1	16	36894556	4	2	2	ss	-	1	89	-	base16_d8	1	0	5	-	-	-	86	8	16	-	0	1	mov [ss:di+0x56], ax	pfx@0:8=36 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=5 disp@24:8=86
18	16:368945	1	16	36894554	4	2	2	ss	-	1	89	-	base16_d8	1	0	5	-	-	-	84	8	16	-	0	1	mov [ss:di+0x54], ax	pfx@0:8=36 op@8:8=89 mod@22:2=1 reg@19:3=0 rm@16:3=5 disp@24:8=84
18	16:2e3954	1	16	2e395403	4	2	2	cs	-	1	39	-	base16_d8	1	2	4	-	-	-	3	8	16	-	0	1	cmp [cs:si+3], dx	pfx@0:8=2e op@8:8=39 mod@22:2=1 reg@19:3=2 rm@16:3=4 disp@24:8=3
18	32:849d	2	32	849d11680101	6	4	4	-	-	0	84	-	base_d32	2	3	5	5	-	-	16869393	32	40	-	0	1	test [ebp+0x1016811], bl	op@0:8=84 mod@14:2=2 reg@11:3=3 rm@8:3=5 disp@16:32=16869393
18	16:6766268b03	2	16	6766268b03	5	4	4	es	-	3	8b	-	base	0	0	3	3	-	-	-	0	8	-	0	1	mov eax, [es:ebx]	pfx@0:24=676626 op@24:8=8b mod@38:2=0 reg@35:3=0 rm@32:3=3
18	32:8d44c3	2	32	8d44c304	4	4	4	-	-	0	8d	-	sib_d8	1	0	4	3	0	3	4	8	24	-	0	1	lea eax, [ebx+eax*8+4]	op@0:8=8d mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=3 index@19:3=0 scale@22:2=3 disp@24:8=4
18	16:0956	1	16	0956f2	3	2	2	-	-	0	09	-	base16_d8	1	2	6	-	-	-	-14	8	16	-	0	1	or [bp-0xE], dx	op@0:8=09 mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=-14
18	16:0956	2	16	0956fa	3	2	2	-	-	0	09	-	base16_d8	1	2	6	-	-	-	-6	8	16	-	0	1	or [bp-6], dx	op@0:8=09 mod@14:2=1 reg@11:3=2 rm@8:3=6 disp@16:8=-6
18	32:0fab0424	2	32	0fab0424	4	4	4	-	-	0	0fab	-	sib_base	0	0	4	4	-	0	-	0	16	-	0	1	bts [esp], eax	op@0:16=0fab mod@22:2=0 reg@19:3=0 rm@16:3=4 base@24:3=4 index@27:3=4 scale@30:2=0
18	16:2e3975	2	16	2e397504	4	2	2	cs	-	1	39	-	base16_d8	1	6	5	-	-	-	4	8	16	-	0	1	cmp [cs:di+4], si	pfx@0:8=2e op@8:8=39 mod@22:2=1 reg@19:3=6 rm@16:3=5 disp@24:8=4
18	16:67268b1453	2	16	67268b1453	5	2	4	es	-	2	8b	-	sib_base	0	2	4	3	2	1	-	0	16	-	0	1	mov dx, [es:ebx+edx*2]	pfx@0:16=6726 op@16:8=8b mod@30:2=0 reg@27:3=2 rm@24:3=4 base@32:3=3 index@35:3=2 scale@38:2=1
